"rt","response","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","start_time","n_Prac","success","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","question_order","stage","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","plugin_name"
"94221","{""sub_id"":""12138"",""task_type"":""task1"",""name"":""郑登洲"",""gender"":""M""}","basic_info","survey-html-form","0","94222","0.0-0.0","17:58:51","4","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","1","94837","0.0-1.0-0.0","17:58:51","4","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","2","94942","0.0-1.0-1.0","17:58:51","4","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","3","99349","0.0-1.0-2.0","17:58:51","4","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"120971","","instruct","instructions","4","220320","0.0-1.0-3.0-0.0","17:58:51","4","","","","","","[{""page_index"":0,""viewing_time"":8023},{""page_index"":1,""viewing_time"":27396},{""page_index"":2,""viewing_time"":85551}]","","","","","","","","","","","","","","","","","","","",""
"18469","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>学习图片和数字的对应关系</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","5","238790","0.0-1.0-3.0-1.0","17:58:51","4","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"3963"," ","inst_q","html-keyboard-response","6","242753","0.0-1.0-3.0-2.0","17:58:51","4","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"15190","","instruct","instructions","7","257943","0.0-1.0-3.1-0.1","17:58:51","4","","","","","","[{""page_index"":0,""viewing_time"":7866},{""page_index"":1,""viewing_time"":4544},{""page_index"":2,""viewing_time"":2779}]","","","","","","","","","","","","","","","","","","","",""
"9908","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>学习图片和数字的对应关系</span>"",""task2"":""<span style='font-size: 24px'> 图片下方标注为可用的数字键（数字键1-3或0-9） </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","8","267852","0.0-1.0-3.1-1.1","17:58:51","4","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"12912"," ","inst_q","html-keyboard-response","9","280764","0.0-1.0-3.1-2.1","17:58:51","4","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"","","","preload","10","280833","0.0-1.0-4.0-0.0","17:58:51","4","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"4095"," ","","html-keyboard-response","11","284928","0.0-1.0-4.0-1.0","17:58:51","4","","","","","","","<div style='font-size: 32px; text-align: center;'
                    <p>请学习图片和数字之间的对应关系</p>
                    <p>我们将<span style='color: blue'><b> 告诉 </b></span>您选择的对错。请根据反馈学习。</p>
                    <p>请按""空格""继续实验。</p></div>","","","","","","","","","","","","","","","","","","",""
"5614"," ","inst","html-keyboard-response","12","290542","0.0-1.0-4.0-2.0","17:58:51","4","","","","","","","<img class='instruct_stim' src=""instruction/prac3.PNG""></div>","","","","","","","","","","","","","","","","","","",""
"null","null","fixation","html-keyboard-response","13","291043","0.0-1.0-4.0-3.0-0.0","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"null","null","pic_response","html-keyboard-response","14","294046","0.0-1.0-4.0-3.0-1.0","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"null","null","sub_response","html-keyboard-response","15","295054","0.0-1.0-4.0-3.0-2.0","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","0","0","setsize","99","prac","0","0","999","0",""
"null","null","fixation","html-keyboard-response","16","295561","0.0-1.0-4.0-3.0-0.1","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"1987","3","pic_response","html-keyboard-response","17","297548","0.0-1.0-4.0-3.0-1.1","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"1987","null","sub_response","html-keyboard-response","18","298552","0.0-1.0-4.0-3.0-2.1","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","1","0","setsize","99","prac","0","0","2","0",""
"null","null","fixation","html-keyboard-response","19","299059","0.0-1.0-4.0-3.0-0.2","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"867","2","pic_response","html-keyboard-response","20","299926","0.0-1.0-4.0-3.0-1.2","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"867","null","sub_response","html-keyboard-response","21","300927","0.0-1.0-4.0-3.0-2.2","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","2","0","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","22","301433","0.0-1.0-4.0-3.0-0.3","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"957","2","pic_response","html-keyboard-response","23","302390","0.0-1.0-4.0-3.0-1.3","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"957","null","sub_response","html-keyboard-response","24","303392","0.0-1.0-4.0-3.0-2.3","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","3","1","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","25","303893","0.0-1.0-4.0-3.0-0.4","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"464","2","pic_response","html-keyboard-response","26","304358","0.0-1.0-4.0-3.0-1.4","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"464","null","sub_response","html-keyboard-response","27","305359","0.0-1.0-4.0-3.0-2.4","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","4","1","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","28","305860","0.0-1.0-4.0-3.0-0.5","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"null","null","pic_response","html-keyboard-response","29","308862","0.0-1.0-4.0-3.0-1.5","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"null","null","sub_response","html-keyboard-response","30","309863","0.0-1.0-4.0-3.0-2.5","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","5","1","setsize","99","prac","0","0","999","0",""
"","","","preload","31","309864","0.0-1.0-4.1-0.1","17:58:51","4","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"3790"," ","","html-keyboard-response","32","313655","0.0-1.0-4.1-1.1","17:58:51","4","","","","","","","<div style='font-size: 32px; text-align: center;'
                    <p>请学习图片和数字之间的对应关系</p>
                    <p>我们将<span style='color: blue'><b> 告诉 </b></span>您选择的对错。请根据反馈学习。</p>
                    <p>请按""空格""继续实验。</p></div>","","","","","","","","","","","","","","","","","","",""
"2694"," ","inst","html-keyboard-response","33","316360","0.0-1.0-4.1-2.1","17:58:51","4","","","","","","","<img class='instruct_stim' src=""instruction/prac3.PNG""></div>","","","","","","","","","","","","","","","","","","",""
"null","null","fixation","html-keyboard-response","34","316867","0.0-1.0-4.1-3.1-0.6","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"846","1","pic_response","html-keyboard-response","35","317714","0.0-1.0-4.1-3.1-1.6","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"846","null","sub_response","html-keyboard-response","36","318715","0.0-1.0-4.1-3.1-2.6","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","0","0","setsize","99","prac","0","1","0","1",""
"null","null","fixation","html-keyboard-response","37","319215","0.0-1.0-4.1-3.1-0.7","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"820","2","pic_response","html-keyboard-response","38","320036","0.0-1.0-4.1-3.1-1.7","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"820","null","sub_response","html-keyboard-response","39","321042","0.0-1.0-4.1-3.1-2.7","17:58:51","4","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","1","0","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","40","321544","0.0-1.0-4.1-3.1-0.8","17:58:51","4","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"394","1","pic_response","html-keyboard-response","41","321939","0.0-1.0-4.1-3.1-1.8","17:58:51","4","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
