"rt","response","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","start_time","n_Prac","success","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","question_order","stage","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","plugin_name"
"22893","{""sub_id"":""001"",""task_type"":""task1"",""name"":""yuezihan"",""gender"":""F""}","basic_info","survey-html-form","0","22897","0.0-0.0","19:36:59","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","1","24485","0.0-1.0-0.0","19:36:59","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","2","24673","0.0-1.0-1.0","19:36:59","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","3","26774","0.0-1.0-2.0","19:36:59","2","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"34456","","instruct","instructions","4","61230","0.0-1.0-3.0-0.0","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":13271},{""page_index"":1,""viewing_time"":992},{""page_index"":0,""viewing_time"":1666},{""page_index"":1,""viewing_time"":11652},{""page_index"":2,""viewing_time"":6874}]","","","","","","","","","","","","","","","","","","","",""
"32409","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>学习图片和数字的对应关系</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","5","93641","0.0-1.0-3.0-1.0","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"3759"," ","inst_q","html-keyboard-response","6","97401","0.0-1.0-3.0-2.0","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"46258","","instruct","instructions","7","143660","0.0-1.0-3.1-0.1","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":8614},{""page_index"":1,""viewing_time"":11790},{""page_index"":0,""viewing_time"":8764},{""page_index"":1,""viewing_time"":2790},{""page_index"":2,""viewing_time"":5198},{""page_index"":1,""viewing_time"":8558},{""page_index"":2,""viewing_time"":544}]","","","","","","","","","","","","","","","","","","","",""
"7444","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>学习图片和数字的对应关系</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","8","151105","0.0-1.0-3.1-1.1","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"3503"," ","inst_q","html-keyboard-response","9","154608","0.0-1.0-3.1-2.1","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"25036","","instruct","instructions","10","179644","0.0-1.0-3.2-0.2","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":9135},{""page_index"":1,""viewing_time"":7826},{""page_index"":2,""viewing_time"":8074}]","","","","","","","","","","","","","","","","","","","",""
"3708","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>选择正确按钮获得更多能量</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","11","183353","0.0-1.0-3.2-1.2","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"1890"," ","inst_q","html-keyboard-response","12","185243","0.0-1.0-3.2-2.2","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"11243","","instruct","instructions","13","196486","0.0-1.0-3.3-0.3","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":2466},{""page_index"":1,""viewing_time"":3902},{""page_index"":2,""viewing_time"":4874}]","","","","","","","","","","","","","","","","","","","",""
"3686","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>选择正确按钮获得更多能量</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","14","200173","0.0-1.0-3.3-1.3","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"1678"," ","inst_q","html-keyboard-response","15","201852","0.0-1.0-3.3-2.3","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"13549","","instruct","instructions","16","215402","0.0-1.0-3.4-0.4","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":5199},{""page_index"":1,""viewing_time"":5060},{""page_index"":2,""viewing_time"":3290}]","","","","","","","","","","","","","","","","","","","",""
"2914","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>选择正确按钮获得更多能量</span>"",""task2"":""<span style='font-size: 24px'> 数字键1-3 </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","17","218317","0.0-1.0-3.4-1.4","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"1200"," ","inst_q","html-keyboard-response","18","219518","0.0-1.0-3.4-2.4","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"7922","","instruct","instructions","19","227440","0.0-1.0-3.5-0.5","19:36:59","2","","","","","","[{""page_index"":0,""viewing_time"":3597},{""page_index"":1,""viewing_time"":2500},{""page_index"":2,""viewing_time"":1824}]","","","","","","","","","","","","","","","","","","","",""
"11560","{""Q0"":"""",""task1"":""<span style='font-size: 24px'>学习图片和数字的对应关系</span>"",""task2"":""<span style='font-size: 24px'> 图片下方标注为可用的数字键（数字键1-3或0-9） </span>"",""task3"":""<span style='font-size: 24px'> 看到图片选出正确对应的数字 </span>""}","question","survey-multi-choice","20","239001","0.0-1.0-3.5-1.5","19:36:59","2","","","","","","","","[0,1,2,3]","","","","","","","","","","","","","","","","","",""
"4823"," ","inst_q","html-keyboard-response","21","243824","0.0-1.0-3.5-2.5","19:36:59","2","","","","","","","inst","","1","","","","","","","","","","","","","","","","",""
"","","","preload","22","244184","0.0-1.0-4.0-0.0","19:36:59","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"8117"," ","","html-keyboard-response","23","252302","0.0-1.0-4.0-1.0","19:36:59","2","","","","","","","<div style='font-size: 32px; text-align: center;'
                    <p>请学习图片和数字之间的对应关系</p>
                    <p>我们将<span style='color: blue'><b> 告诉 </b></span>您选择的对错。请根据反馈学习。</p>
                    <p>请按""空格""继续实验。</p></div>","","","","","","","","","","","","","","","","","","",""
"11193"," ","inst","html-keyboard-response","24","263495","0.0-1.0-4.0-2.0","19:36:59","2","","","","","","","<img class='instruct_stim' src=""instruction/prac3.PNG""></div>","","","","","","","","","","","","","","","","","","",""
"null","null","fixation","html-keyboard-response","25","263997","0.0-1.0-4.0-3.0-0.0","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"1280","2","pic_response","html-keyboard-response","26","265278","0.0-1.0-4.0-3.0-1.0","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"1280","null","sub_response","html-keyboard-response","27","266279","0.0-1.0-4.0-3.0-2.0","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","0","0","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","28","266780","0.0-1.0-4.0-3.0-0.1","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"955","3","pic_response","html-keyboard-response","29","267735","0.0-1.0-4.0-3.0-1.1","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"955","null","sub_response","html-keyboard-response","30","268737","0.0-1.0-4.0-3.0-2.1","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","1","0","setsize","99","prac","0","1","2","1",""
"null","null","fixation","html-keyboard-response","31","269238","0.0-1.0-4.0-3.0-0.2","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"721","1","pic_response","html-keyboard-response","32","269960","0.0-1.0-4.0-3.0-1.2","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"721","null","sub_response","html-keyboard-response","33","270961","0.0-1.0-4.0-3.0-2.2","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","2","0","setsize","99","prac","0","2","0","1",""
"null","null","fixation","html-keyboard-response","34","271462","0.0-1.0-4.0-3.0-0.3","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"494","2","pic_response","html-keyboard-response","35","271956","0.0-1.0-4.0-3.0-1.3","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"494","null","sub_response","html-keyboard-response","36","272958","0.0-1.0-4.0-3.0-2.3","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: red; font-size: 40px""><b>错误！+0 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","3","1","setsize","99","prac","0","0","1","0",""
"null","null","fixation","html-keyboard-response","37","273459","0.0-1.0-4.0-3.0-0.4","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"648","3","pic_response","html-keyboard-response","38","274108","0.0-1.0-4.0-3.0-1.4","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"648","null","sub_response","html-keyboard-response","39","275109","0.0-1.0-4.0-3.0-2.4","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","4","1","setsize","99","prac","0","1","2","1",""
"null","null","fixation","html-keyboard-response","40","275610","0.0-1.0-4.0-3.0-0.5","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"681","1","pic_response","html-keyboard-response","41","276292","0.0-1.0-4.0-3.0-1.5","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"681","null","sub_response","html-keyboard-response","42","277293","0.0-1.0-4.0-3.0-2.5","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","5","1","setsize","99","prac","0","2","0","1",""
"","","","preload","43","277296","0.0-1.0-4.1-0.1","19:36:59","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"2666"," ","","html-keyboard-response","44","279962","0.0-1.0-4.1-1.1","19:36:59","2","","","","","","","<div style='font-size: 32px; text-align: center;'
                    <p>请学习图片和数字之间的对应关系</p>
                    <p>我们将<span style='color: blue'><b> 告诉 </b></span>您选择的对错。请根据反馈学习。</p>
                    <p>请按""空格""继续实验。</p></div>","","","","","","","","","","","","","","","","","","",""
"5031"," ","inst","html-keyboard-response","45","284993","0.0-1.0-4.1-2.1","19:36:59","2","","","","","","","<img class='instruct_stim' src=""instruction/prac3.PNG""></div>","","","","","","","","","","","","","","","","","","",""
"null","null","fixation","html-keyboard-response","46","285494","0.0-1.0-4.1-3.1-0.6","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"417","1","pic_response","html-keyboard-response","47","285911","0.0-1.0-4.1-3.1-1.6","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"417","null","sub_response","html-keyboard-response","48","286912","0.0-1.0-4.1-3.1-2.6","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","0","0","setsize","99","prac","0","3","0","1",""
"null","null","fixation","html-keyboard-response","49","287414","0.0-1.0-4.1-3.1-0.7","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"1228","3","pic_response","html-keyboard-response","50","288642","0.0-1.0-4.1-3.1-1.7","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"1228","null","sub_response","html-keyboard-response","51","289643","0.0-1.0-4.1-3.1-2.7","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","1","0","setsize","99","prac","0","4","2","1",""
"null","null","fixation","html-keyboard-response","52","290145","0.0-1.0-4.1-3.1-0.8","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"721","1","pic_response","html-keyboard-response","53","290867","0.0-1.0-4.1-3.1-1.8","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"721","null","sub_response","html-keyboard-response","54","291869","0.0-1.0-4.1-3.1-2.8","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","0","0","0","learn","0","0","[0, 1, 2]","2","0","setsize","99","prac","0","5","0","1",""
"null","null","fixation","html-keyboard-response","55","292370","0.0-1.0-4.1-3.1-0.9","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"567","1","pic_response","html-keyboard-response","56","292939","0.0-1.0-4.1-3.1-1.9","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/1.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"567","null","sub_response","html-keyboard-response","57","293939","0.0-1.0-4.1-3.1-2.9","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","1","1","1","learn","0","0","[0, 1, 2]","3","1","setsize","99","prac","0","6","0","1",""
"null","null","fixation","html-keyboard-response","58","294440","0.0-1.0-4.1-3.1-0.10","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"817","3","pic_response","html-keyboard-response","59","295258","0.0-1.0-4.1-3.1-1.10","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/2.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
"817","null","sub_response","html-keyboard-response","60","296273","0.0-1.0-4.1-3.1-2.10","19:36:59","2","","","","","","","<div style='text-align: center;'>
                            <span style=""color: green; font-size: 40px""><b>正确！+1 pts</b></span></div>
                            ","","learn","2","2","2","learn","2","2","[0, 1, 2]","4","1","setsize","99","prac","0","7","2","1",""
"null","null","fixation","html-keyboard-response","61","296776","0.0-1.0-4.1-3.1-0.11","19:36:59","2","","","","","","","fixation","","","","","","","","","","","","","","","","","","",""
"587","1","pic_response","html-keyboard-response","62","297364","0.0-1.0-4.1-3.1-1.11","19:36:59","2","","","","","","","<div>
            <img class='stim' src=""pictures/prac/0.jpg""></div><div class=""button_prompt"">
                        <b>请用数字键1-3回答</b>
                        </div>","","","","","","","","","","","","","","","","","","",""
